Year;ID;male;female
3;5570;139216;144205
3;5711;156504;171948
3;5754;172730;177798
3;5758;123014;132270
3;5762;76432;78397
3;5766;175660;188060
3;5770;157412;165878
3;5774;145944;149756
3;5911;188143;199140
3;5913;287827;301834
3;5914;95869;104170
3;5915;91897;93064
3;5916;84373;88497
3;5954;166378;179746
3;5958;137655;141681
3;5962;222581;231200
3;5966;70960;71153
3;5970;145182;149238
3;5974;151488;157343
3;5978;209305;217914
3;6411;68946;70752
3;6412;313540;329892
3;6413;59417;59791
3;6414;131082;140913
3;6431;130406;135446
3;6432;143798;146381
3;6433;125067;126566
3;6434;108725;118156
3;6435;201074;208515
3;6436;108671;114411
3;6437;49677;50977
3;6438;165859;171446
3;6439;91071;94416
3;6440;146240;151760
3;6531;125161;130927
3;6532;128428;133799
3;6533;86304;89532
3;6534;124408;129413
3;6535;58252;59243
3;6611;92204;102118
3;6631;107691;111880
3;6632;63216;65301
3;6633;119613;125755
3;6634;94898;97217
3;6635;83376;86255
3;6636;54387;57055
3;7111;51352;56256
3;7131;63873;67027
3;7132;67592;69693
3;7133;76959;81430
3;7134;43920;45551
3;7135;32734;33328
3;7137;104747;108502
3;7138;90766;94973
3;7140;52043;54051
3;7141;63418;66068
3;7143;100505;103131
3;7211;47345;52835
3;7231;56362;57798
3;7232;47328;48522
3;7233;31766;32519
3;7235;68591;70689
3;7311;23358;24206
3;7312;49061;50034
3;7313;19918;21584
3;7314;80908;81928
3;7315;89940;95592
3;7316;25749;28190
3;7317;21129;22842
3;7318;24227;26020
3;7319;39666;41434
3;7320;17351;18170
3;7331;62767;64005
3;7332;65917;68901
3;7333;39303;39912
3;7334;61671;63181
3;7335;53985;56044
3;7336;38355;39312
3;7337;54359;56165
3;7338;72667;75603
3;7339;97527;101297
3;7340;51968;52762
3;8111;289773;299388
3;8115;184080;187598
3;8116;251661;259903
3;8117;127399;131308
3;8118;251461;258220
3;8119;205057;211578
3;8121;59213;61492
3;8125;162373;165167
3;8126;54506;55249
3;8127;93055;95508
3;8128;67747;69727
3;8135;66890;69447
3;8136;156074;160738
3;8211;24816;29122
3;8212;138659;143936
3;8215;210327;216822
3;8216;110943;115726
3;8221;67629;75330
3;8222;151403;156950
3;8225;75086;75834
3;8226;259493;272156
3;8231;57076;61970
3;8235;79371;82153
3;8236;96289;99090
3;8237;59811;62558
3;8311;100862;111633
3;8315;120161;126841
3;8316;75931;79229
3;8317;203073;211219
3;8325;69941;72381
3;8326;103347;108460
3;8327;66480;68134
3;8335;132491;140475
3;8336;107854;113244
3;8337;81856;85201
3;8415;137924;143766
3;8416;105841;108524
3;8417;95027;98360
3;8421;58646;61161
3;8425;94249;94852
3;8426;92668;94470
3;8435;99532;103991
3;8436;134733;138948
3;8437;66476;67413
3;9161;59021;60507
3;9162;602708;645165
3;9163;29264;30724
3;9171;53113;56498
3;9172;48857;52881
3;9173;57747;60984
3;9174;65574;67416
3;9175;60301;61835
3;9176;61599;61373
3;9177;60431;60137
3;9178;79739;78401
3;9179;96780;101215
3;9180;41731;45710
3;9181;55057;55246
3;9182;44861;48827
3;9183;54719;56121
3;9184;149989;153615
3;9185;45337;45747
3;9186;57215;57274
3;9187;119427;124287
3;9188;60802;66921
3;9189;82429;87835
3;9190;64337;65916
3;9261;28377;31905
3;9262;23881;26802
3;9263;21860;22613
3;9271;57225;59742
3;9272;40429;41934
3;9273;56115;56731
3;9274;73342;73515
3;9275;92484;96049
3;9276;40755;41407
3;9277;58891;60838
3;9278;48315;49170
3;9279;46028;46064
3;9361;21307;23289
3;9362;61584;67020
3;9363;20116;22568
3;9371;53797;55089
3;9372;65108;66381
3;9373;63810;64815
3;9374;49800;51133
3;9375;89541;90813
3;9376;71732;73048
3;9377;38837;40038
3;9461;32547;37352
3;9462;35959;38859
3;9463;19950;22307
3;9464;23604;26081
3;9471;71757;72511
3;9472;53794;55610
3;9473;45175;46878
3;9474;56011;57247
3;9475;51857;55648
3;9476;36603;37979
3;9477;37743;40197
3;9478;34528;36112
3;9479;39847;43518
3;9561;19333;21375
3;9562;49864;52585
3;9563;54082;57810
3;9564;237573;255980
3;9565;18653;19933
3;9571;91053;93280
3;9572;64835;65825
3;9573;56172;58399
3;9574;82802;86344
3;9575;49454;50314
3;9576;62109;63613
3;9577;46776;48451
3;9661;32941;35666
3;9662;26021;28580
3;9663;61362;71325
3;9671;86759;88455
3;9672;53009;55917
3;9673;43476;43348
3;9674;44164;44092
3;9675;44343;45155
3;9676;65437;66111
3;9677;65575;66515
3;9678;57886;58767
3;9679;79137;80699
3;9761;124300;134917
3;9762;20160;22421
3;9763;29116;32388
3;9764;19812;21321
3;9771;62808;63903
3;9772;118481;122393
3;9773;47148;48269
3;9774;60954;61988
3;9775;80655;82427
3;9776;38098;40545
3;9777;65867;67915
3;9778;66821;68983
3;9779;65686;65536
3;9780;72540;76934
3;10041;167087;180223
3;10042;51872;54452
3;10043;70819;74728
3;10044;103504;108280
3;10045;75667;79935
3;10046;46692;48117
3;11000;1651203;1737274
3;12051;37058;38427
3;12052;52652;54897
3;12053;32530;34484
3;12054;70575;74404
3;12060;86486;87465
3;12061;79529;80644
3;12062;62090;63436
3;12063;75745;77583
3;12064;95696;96033
3;12065;97369;99686
3;12066;67175;69076
3;12067;95896;97166
3;12068;54566;55491
3;12069;99694;101641
3;12070;44784;46430
3;12071;70132;71124
3;12072;79787;81359
3;12073;71234;72177
3;13001;25514;27355
3;13002;33924;35233
3;13003;97567;100736
3;13004;46953;50741
3;13005;28561;30579
3;13006;22363;23351
3;13051;59984;59661
3;13052;44749;45155
3;13053;54060;54491
3;13054;65247;65208
3;13055;42662;42822
3;13056;33984;34791
3;13057;57222;57968
3;13058;60740;60079
3;13059;55691;56174
3;13060;52725;52810
3;13061;36088;36730
3;13062;40215;40093
3;14161;119238;130684
3;14166;33392;36678
3;14167;47774;52072
3;14171;41496;43729
3;14173;65975;71078
3;14177;72770;75552
3;14178;94340;101548
3;14181;44979;46569
3;14182;65331;68550
3;14188;44555;46718
3;14191;64838;69453
3;14193;63165;67669
3;14262;234239;249393
3;14263;27856;30662
3;14264;21772;23239
3;14272;74819;77572
3;14280;73200;77350
3;14284;49531;50512
3;14285;58021;59585
3;14286;71871;75976
3;14287;70023;72639
3;14290;61059;62349
3;14292;75845;76830
3;14365;240878;256653
3;14374;61717;63157
3;14375;36209;38133
3;14379;73872;76504
3;14383;65472;67929
3;14389;48531;49886
3;14511;-;-
3;14521;-;-
3;14522;-;-
3;14523;-;-
3;14524;-;-
3;14612;-;-
3;14625;-;-
3;14626;-;-
3;14627;-;-
3;14628;-;-
3;14713;-;-
3;14729;-;-
3;14730;-;-
3;15001;-;-
3;15002;-;-
3;15003;-;-
3;15081;-;-
3;15082;-;-
3;15083;-;-
3;15084;-;-
3;15085;-;-
3;15086;-;-
3;15087;-;-
3;15088;-;-
3;15089;-;-
3;15090;-;-
3;15091;-;-
3;15101;37607;40773
3;15151;36698;38105
3;15153;32771;34581
3;15154;49817;52885
3;15159;33228;34721
3;15171;61443;64463
3;15202;114062;126057
3;15256;66821;70760
3;15260;50784;52477
3;15261;63869;66678
3;15265;40396;40585
3;15266;31937;33295
3;15268;36865;38726
3;15303;109491;118044
3;15352;48058;50426
3;15355;38364;39008
3;15357;37556;39578
3;15358;48056;49677
3;15362;57957;58636
3;15363;67223;68424
3;15364;36921;38793
3;15367;36381;37875
3;15369;45450;48343
3;15370;48766;49510
3;16051;97429;104216
3;16052;51343;55022
3;16053;50303;52331
3;16054;21931;22598
3;16055;31093;33316
3;16056;21380;22701
3;16061;55625;55830
3;16062;47038;48582
3;16063;70392;70609
3;16064;57615;58454
3;16065;44860;45898
3;16066;68866;70771
3;16067;71523;73860
3;16068;39057;39614
3;16069;35634;36366
3;16070;58963;60373
3;16071;44344;45136
3;16072;32017;33666
3;16073;62682;65228
3;16074;45872;46439
3;16075;46569;48807
3;16076;58433;61067
3;16077;53294;56010
4;1001;41816;43946
4;1002;113447;119882
4;1003;100625;111249
4;1004;38295;40260
4;1051;67502;69896
4;1053;90500;95458
4;1054;81411;85199
4;1055;99180;106409
4;1056;145903;152369
4;1057;68057;67389
4;1058;134655;138475
4;1059;99276;100723
4;1060;125562;130604
4;1061;67632;69346
4;1062;108670;115024
4;2000;843580;891250
4;3101;120315;125557
4;3102;52930;55833
4;3103;59991;62157
4;3151;87494;87698
4;3152;128391;135220
4;3153;74350;78408
4;3154;48366;50104
4;3155;72043;75729
4;3156;40075;42631
4;3157;65995;68497
4;3158;62108;65026
4;3201;-;-
4;3241;545010;583326
4;3251;106836;108437
4;3252;76839;83630
4;3253;-;-
4;3254;140940;150680
4;3255;38335;40348
4;3256;62524;63610
4;3257;80754;85357
4;3351;89073;93664
4;3352;101135;105173
4;3353;117419;122554
4;3354;25194;26384
4;3355;84825;89741
4;3356;55591;57202
4;3357;82366;82566
4;3358;71151;71668
4;3359;96989;98738
4;3360;47098;50173
4;3361;66001;68266
4;3401;37362;38732
4;3402;25538;26132
4;3403;75873;82521
4;3404;78294;86195
4;3405;42001;42117
4;3451;56617;58559
4;3452;92627;97483
4;3453;77746;77058
4;3454;154959;154286
4;3455;49676;52084
4;3456;66255;67648
4;3457;80873;83649
4;3458;62080;63095
4;3459;178709;180690
4;3460;65778;65882
4;3461;46584;47491
4;3462;28265;29535
4;4011;263502;282430
4;4012;57704;59577
4;5111;271852;300811
4;5112;246067;258336
4;5113;281481;306603
4;5114;115401;122869
4;5116;126441;135525
4;5117;81355;88972
4;5119;106390;112919
4;5120;56548;60279
4;5122;79197;85008
4;5124;173484;187593
4;5154;151560;155290
4;5158;244846;261215
4;5162;217448;228857
4;5166;148360;155984
4;5170;232077;245087
4;5313;131276;126545
4;5314;149050;162888
4;5315;468837;500872
4;5316;78583;83018
4;5334;-;-
4;5354;151831;158385
4;5358;135942;136966
4;5362;226862;236011
4;5366;95353;97846
4;5370;126462;130494
4;5374;141780;148834
4;5378;135668;143729
4;5382;292769;303796
4;5512;57916;61994
4;5513;130411;139696
4;5515;126380;143658
4;5554;183452;184005
4;5558;108143;112841
4;5562;315331;333979
4;5566;219306;223749
4;5570;139375;144253
4;5711;156297;171715
4;5754;173931;178468
4;5758;122952;131986
4;5762;76233;78056
4;5766;175134;187393
4;5770;157127;165522
4;5774;147098;150576
4;5911;188763;199416
4;5913;287374;301306
4;5914;95370;103410
4;5915;91891;93035
4;5916;83979;87852
4;5954;165681;179143
4;5958;136929;140786
4;5962;221383;230038
4;5966;70883;71257
4;5970;144386;148483
4;5974;151611;157402
4;5978;208999;217346
4;6411;69190;70888
4;6412;315543;331346
4;6413;59784;59743
4;6414;132186;141890
4;6431;130636;135680
4;6432;144232;146683
4;6433;125556;126727
4;6434;109093;118615
4;6435;201348;208855
4;6436;109133;114896
4;6437;49582;50940
4;6438;166258;171994
4;6439;91076;94481
4;6440;146537;152133
4;6531;125151;131095
4;6532;128030;133376
4;6533;86546;89612
4;6534;124368;129332
4;6535;57876;58842
4;6611;92331;102133
4;6631;107950;112234
4;6632;62855;64922
4;6633;119305;125540
4;6634;94617;96674
4;6635;83241;86018
4;6636;54119;56573
4;7111;51194;55845
4;7131;63912;67064
4;7132;67462;69430
4;7133;77248;81498
4;7134;43616;45139
4;7135;32764;33303
4;7137;105068;108895
4;7138;90940;95106
4;7140;52000;54076
4;7141;63332;65690
4;7143;100749;103176
4;7211;47364;52799
4;7231;56523;57866
4;7232;47338;48424
4;7233;31594;32340
4;7235;68817;70796
4;7311;23338;24178
4;7312;49202;49980
4;7313;20127;21694
4;7314;81377;82006
4;7315;90296;95765
4;7316;25750;28144
4;7317;21041;22596
4;7318;24339;26008
4;7319;39709;41541
4;7320;17366;18133
4;7331;62826;63988
4;7332;66167;68894
4;7333;39368;39949
4;7334;61906;63442
4;7335;53890;55747
4;7336;38086;39098
4;7337;54605;56333
4;7338;72908;75810
4;7339;98131;101981
4;7340;51622;52396
4;8111;290910;299747
4;8115;184247;187866
4;8116;252378;260727
4;8117;127234;131258
4;8118;252642;259188
4;8119;205308;212155
4;8121;59534;61786
4;8125;163069;165797
4;8126;54546;55210
4;8127;93335;95706
4;8128;67924;69812
4;8135;66547;69190
4;8136;156256;160800
4;8211;24974;29327
4;8212;139758;144405
4;8215;210755;217557
4;8216;111481;116068
4;8221;67611;75512
4;8222;150948;156551
4;8225;75246;75885
4;8226;259934;272854
4;8231;57008;61839
4;8235;79426;82104
4;8236;96636;99447
4;8237;59911;62496
4;8311;101614;112384
4;8315;121017;127383
4;8316;76469;79600
4;8317;203689;211716
4;8325;69896;72461
4;8326;103285;108427
4;8327;66665;68370
4;8335;133036;141060
4;8336;107615;113074
4;8337;81904;85362
4;8415;137864;143915
4;8416;106388;109447
4;8417;94831;98130
4;8421;58849;61258
4;8425;94559;95158
4;8426;93051;94834
4;8435;100054;104338
4;8436;135431;139648
4;8437;66348;67384
4;9161;59274;60883
4;9162;603183;645993
4;9163;29318;30790
4;9171;53115;56252
4;9172;49184;52993
4;9173;58174;61504
4;9174;65879;67601
4;9175;60558;62355
4;9176;61691;61490
4;9177;61205;60918
4;9178;80377;78990
4;9179;97169;101732
4;9180;41538;45475
4;9181;55487;55794
4;9182;44914;49028
4;9183;54761;56179
4;9184;151183;154999
4;9185;45373;45881
4;9186;57683;57699
4;9187;120300;124832
4;9188;61171;67112
4;9189;82624;87825
4;9190;64447;66185
4;9261;28501;32044
4;9262;23789;26748
4;9263;21958;22725
4;9271;57367;59917
4;9272;40218;41757
4;9273;56105;56834
4;9274;73811;73925
4;9275;92849;96178
4;9276;40569;41227
4;9277;58836;60891
4;9278;48539;49309
4;9279;45965;46116
4;9361;21359;23234
4;9362;61802;67115
4;9363;20188;22587
4;9371;53710;55074
4;9372;65090;66216
4;9373;63800;64925
4;9374;49561;50919
4;9375;89977;91429
4;9376;71779;73125
4;9377;38541;39858
4;9461;32613;37413
4;9462;35842;38706
4;9463;19900;22182
4;9464;23342;25821
4;9471;71970;72861
4;9472;53666;55553
4;9473;45051;46734
4;9474;56117;57330
4;9475;51488;55144
4;9476;36443;37832
4;9477;37575;39981
4;9478;34374;35976
4;9479;39474;43153
4;9561;19238;21274
4;9562;49887;52691
4;9563;54351;58155
4;9564;238564;256738
4;9565;18616;20014
4;9571;91214;93362
4;9572;64753;65899
4;9573;56005;58292
4;9574;82725;86350
4;9575;49521;50512
4;9576;62135;63622
4;9577;46741;48313
4;9661;32876;35827
4;9662;25961;28506
4;9663;61923;71616
4;9671;86844;88562
4;9672;52920;55687
4;9673;43382;43349
4;9674;43859;44019
4;9675;44378;45147
4;9676;65411;66132
4;9677;65384;66386
4;9678;57788;58592
4;9679;79315;80765
4;9761;124692;135715
4;9762;20154;22276
4;9763;29125;32451
4;9764;19824;21367
4;9771;63035;64203
4;9772;118768;122726
4;9773;47247;48379
4;9774;60812;61824
4;9775;80874;82630
4;9776;38313;40587
4;9777;66065;68141
4;9778;66854;69004
4;9779;65663;65478
4;9780;72811;77148
4;10041;165887;178686
4;10042;51968;54458
4;10043;70432;74272
4;10044;103321;107997
4;10045;75182;79540
4;10046;46670;48004
4;11000;1653057;1734771
4;12051;36801;38074
4;12052;52251;54164
4;12053;31646;33596
4;12054;70793;74914
4;12060;87585;88276
4;12061;79938;81241
4;12062;61391;62650
4;12063;76159;77885
4;12064;95920;96211
4;12065;98105;100445
4;12066;66054;67971
4;12067;95409;96592
4;12068;54121;54772
4;12069;100250;102380
4;12070;44164;45628
4;12071;69432;70032
4;12072;80026;81374
4;12073;70302;71152
4;13001;25388;27281
4;13002;33593;34858
4;13003;97488;101505
4;13004;46662;50448
4;13005;28466;30381
4;13006;22234;23208
4;13051;60171;59734
4;13052;43946;44331
4;13053;53377;53911
4;13054;64927;64494
4;13055;42243;42316
4;13056;33667;34543
4;13057;56636;57206
4;13058;60827;59816
4;13059;55270;55786
4;13060;51982;51995
4;13061;35759;36410
4;13062;39507;39287
4;14161;118635;129730
4;14166;33081;36341
4;14167;47229;51513
4;14171;41038;43261
4;14173;65546;70377
4;14177;72068;74679
4;14178;93445;100291
4;14181;44592;45957
4;14182;64689;67816
4;14188;44169;46314
4;14191;64091;68592
4;14193;62844;67108
4;14262;236685;250736
4;14263;27682;30472
4;14264;21234;22665
4;14272;74251;76862
4;14280;73140;77164
4;14284;48773;49618
4;14285;57372;58857
4;14286;71058;74937
4;14287;69490;71960
4;14290;60855;62037
4;14292;75523;76305
4;14365;240818;257673
4;14374;61432;62839
4;14375;35802;37577
4;14379;73104;75945
4;14383;65078;67512
4;14389;48097;49325
4;14511;-;-
4;14521;-;-
4;14522;-;-
4;14523;-;-
4;14524;-;-
4;14612;-;-
4;14625;-;-
4;14626;-;-
4;14627;-;-
4;14628;-;-
4;14713;-;-
4;14729;-;-
4;14730;-;-
4;15001;-;-
4;15002;-;-
4;15003;-;-
4;15081;-;-
4;15082;-;-
4;15083;-;-
4;15084;-;-
4;15085;-;-
4;15086;-;-
4;15087;-;-
4;15088;-;-
4;15089;-;-
4;15090;-;-
4;15091;-;-
4;15101;37127;40266
4;15151;36288;37478
4;15153;32287;34074
4;15154;48943;51950
4;15159;32631;34200
4;15171;60831;63490
4;15202;113028;125469
4;15256;66027;69785
4;15260;50063;51691
4;15261;64976;67658
4;15265;38554;38647
4;15266;31529;32793
4;15268;36610;38303
4;15303;109108;117567
4;15352;47213;49613
4;15355;37952;38527
4;15357;37317;39239
4;15358;47615;49093
4;15362;57563;58171
4;15363;65831;67356
4;15364;36205;38141
4;15367;35919;37360
4;15369;44983;47790
4;15370;48290;48886
4;16051;97945;104505
4;16052;50788;54365
4;16053;50217;52225
4;16054;21523;22129
4;16055;31090;33401
4;16056;21319;22596
4;16061;55435;55408
4;16062;46541;47978
4;16063;69752;70053
4;16064;57184;57916
4;16065;44250;45267
4;16066;68496;70146
4;16067;71320;73513
4;16068;38670;39161
4;16069;35494;36027
4;16070;58485;59627
4;16071;43973;44889
4;16072;31731;33252
4;16073;62235;64457
4;16074;45497;45973
4;16075;46242;48259
4;16076;57751;60302
4;16077;52518;55375
5;1001;41968;44112
5;1002;114145;120288
5;1003;100752;111073
5;1004;38064;40008
5;1051;67409;69852
5;1053;90705;95766
5;1054;81591;85365
5;1055;99560;106480
5;1056;146626;152766
5;1057;68072;67583
5;1058;134557;138482
5;1059;99083;100588
5;1060;126014;130988
5;1061;67477;68993
5;1062;109262;115321
5;2000;849467;894160
5;3101;120157;125116
5;3102;52484;55242
5;3103;59385;61814
5;3151;87517;87781
5;3152;127765;134326
5;3153;73679;77773
5;3154;47983;49766
5;3155;71586;75104
5;3156;39699;42217
5;3157;66076;68505
5;3158;61723;64737
5;3201;-;-
5;3241;545549;582994
5;3251;106964;108584
5;3252;76610;83230
5;3253;-;-
5;3254;140581;150062
5;3255;38042;39876
5;3256;62397;63473
5;3257;80491;85066
5;3351;89030;93414
5;3352;100601;104675
5;3353;118451;123376
5;3354;25095;26257
5;3355;85399;90042
5;3356;55560;57181
5;3357;82325;82550
5;3358;71021;71657
5;3359;97479;98996
5;3360;46957;49983
5;3361;65883;68201
5;3401;37317;38599
5;3402;25511;26182
5;3403;76149;82416
5;3404;78006;85808
5;3405;41843;41709
5;3451;56891;59000
5;3452;92668;97460
5;3453;78230;77412
5;3454;155630;154458
5;3455;49490;51922
5;3456;66577;67865
5;3457;81194;83862
5;3458;62298;63433
5;3459;178892;180557
5;3460;66050;66351
5;3461;46401;47324
5;3462;28322;29632
5;4011;264132;282720
5;4012;57346;59269
5;5111;272722;301792
5;5112;244891;256673
5;5113;280600;304830
5;5114;115223;122478
5;5116;126345;135099
5;5117;81098;88819
5;5119;106183;112715
5;5120;56104;59760
5;5122;79009;84572
5;5124;172777;186460
5;5154;152053;155650
5;5158;244275;260697
5;5162;216816;228439
5;5166;148104;156036
5;5170;231775;244653
5;5313;131764;126444
5;5314;149554;163264
5;5315;474550;508797
5;5316;78335;82892
5;5334;-;-
5;5354;151951;158316
5;5358;135647;136831
5;5362;226700;236162
5;5366;95358;97946
5;5370;126831;130495
5;5374;141511;148325
5;5378;135475;143617
5;5382;293552;304305
5;5512;57642;61714
5;5513;129619;138483
5;5515;126882;143986
5;5554;184308;184804
5;5558;108221;112780
5;5562;313962;332596
5;5566;220011;224220
5;5570;139309;144086
5;5711;155781;171144
5;5754;174371;178879
5;5758;122819;131688
5;5762;75891;77659
5;5766;174560;186298
5;5770;156889;165076
5;5774;147780;150923
5;5911;187570;198056
5;5913;287242;300926
5;5914;94519;102415
5;5915;91448;92791
5;5916;83684;87308
5;5954;164758;177884
5;5958;136616;140603
5;5962;220243;228557
5;5966;70741;71035
5;5970;143651;147721
5;5974;151653;157203
5;5978;207815;216015
5;6411;69534;71028
5;6412;318401;333498
5;6413;59766;59664
5;6414;132581;142030
5;6431;130480;135832
5;6432;143762;146530
5;6433;125166;126739
5;6434;108985;118353
5;6435;201318;208623
5;6436;109101;114956
5;6437;49347;50827
5;6438;165631;171850
5;6439;90824;94413
5;6440;146581;152304
5;6531;124874;131022
5;6532;127598;132914
5;6533;86303;89447
5;6534;124082;129302
5;6535;57399;58382
5;6611;92299;102128
5;6631;107666;112147
5;6632;62563;64593
5;6633;118684;125107
5;6634;93836;96099
5;6635;82842;85451
5;6636;53527;55965
5;7111;51030;55471
5;7131;63565;66902
5;7132;67242;69183
5;7133;77148;81171
5;7134;43145;44638
5;7135;32619;33113
5;7137;104844;108823
5;7138;90538;94721
5;7140;51855;53850
5;7141;62827;65268
5;7143;100643;102898
5;7211;47272;52571
5;7231;56377;57583
5;7232;47457;48525
5;7233;31461;32185
5;7235;68919;71013
5;7311;23175;24050
5;7312;48993;49379
5;7313;20207;21821
5;7314;81297;82046
5;7315;93761;100611
5;7316;25624;28004
5;7317;20780;22357
5;7318;24321;26180
5;7319;39949;41596
5;7320;17258;17961
5;7331;62455;63873
5;7332;66172;68944
5;7333;39110;39715
5;7334;61823;63445
5;7335;53626;55576
5;7336;37785;38756
5;7337;54463;56176
5;7338;73038;75864
5;7339;98174;102312
5;7340;51295;52014
5;8111;292318;300251
5;8115;184187;187968
5;8116;253027;261218
5;8117;126951;130832
5;8118;253333;259984
5;8119;205268;212429
5;8121;59588;62025
5;8125;163350;166153
5;8126;54533;55185
5;8127;93708;95872
5;8128;67659;69600
5;8135;66319;68855
5;8136;156204;160556
5;8211;25164;29417
5;8212;140588;144675
5;8215;211388;218215
5;8216;111964;116444
5;8221;67482;75511
5;8222;151338;156562
5;8225;75044;75584
5;8226;260515;273478
5;8231;57094;61927
5;8235;79197;81872
5;8236;96884;99533
5;8237;59931;62648
5;8311;102658;113308
5;8315;121781;127754
5;8316;76777;79951
5;8317;204228;212182
5;8325;69829;72319
5;8326;103106;108214
5;8327;66873;68424
5;8335;133263;141429
5;8336;108005;113352
5;8337;81933;85341
5;8415;138020;144029
5;8416;106612;109865
5;8417;94755;97967
5;8421;59164;61461
5;8425;94846;95387
5;8426;93501;95031
5;8435;100576;104870
5;8436;135759;139918
5;8437;66186;67199
5;9161;59915;61399
5;9162;608362;651315
5;9163;29385;30841
5;9171;53059;56168
5;9172;49471;53116
5;9173;58656;61977
5;9174;66361;68021
5;9175;61042;62853
5;9176;61613;61620
5;9177;61666;61428
5;9178;80867;79788
5;9179;97606;102177
5;9180;41787;45564
5;9181;55787;56293
5;9182;45393;49577
5;9183;54838;56092
5;9184;152400;156680
5;9185;45281;45900
5;9186;57891;57918
5;9187;121300;125757
5;9188;61593;67498
5;9189;82867;88039
5;9190;64651;66383
5;9261;28885;32483
5;9262;23803;26848
5;9263;22060;22573
5;9271;57524;59968
5;9272;40048;41534
5;9273;56309;56928
5;9274;73990;74111
5;9275;92998;96144
5;9276;40361;41055
5;9277;58875;60723
5;9278;48476;49321
5;9279;45885;46021
5;9361;21463;23155
5;9362;62341;67518
5;9363;20150;22522
5;9371;53463;54696
5;9372;64899;65972
5;9373;63738;64875
5;9374;49387;50694
5;9375;90456;91737
5;9376;71763;72985
5;9377;38236;39493
5;9461;32633;37448
5;9462;35530;38467
5;9463;19914;22036
5;9464;23141;25582
5;9471;71963;72862
5;9472;53456;55268
5;9473;44838;46487
5;9474;56148;57395
5;9475;51100;54615
5;9476;36170;37508
5;9477;37380;39761
5;9478;34275;35782
5;9479;38982;42649
5;9561;19331;21293
5;9562;50312;52885
5;9563;54742;58680
5;9564;240326;258911
5;9565;18690;20101
5;9571;90909;92846
5;9572;64729;65760
5;9573;55888;58136
5;9574;82317;86072
5;9575;49461;50518
5;9576;62131;63577
5;9577;46593;48067
5;9661;32844;35798
5;9662;25910;28363
5;9663;62112;71794
5;9671;86604;88370
5;9672;52662;55326
5;9673;43115;42979
5;9674;43835;43772
5;9675;44391;45110
5;9676;65389;65987
5;9677;65122;66096
5;9678;57596;58328
5;9679;79200;80778
5;9761;125866;136810
5;9762;20026;22157
5;9763;29001;32359
5;9764;19783;21324
5;9771;63072;64374
5;9772;118726;122655
5;9773;47279;48233
5;9774;60786;61664
5;9775;80918;82469
5;9776;38669;40798
5;9777;66385;68381
5;9778;66847;68861
5;9779;65632;65337
5;9780;73025;77482
5;10041;164518;177422
5;10042;51925;54357
5;10043;69896;73749
5;10044;102775;107568
5;10045;74883;79114
5;10046;46362;47724
5;11000;1659643;1735546
5;12051;36472;37657
5;12052;51751;53558
5;12053;30877;32871
5;12054;71600;75983
5;12060;87990;88703
5;12061;80432;81505
5;12062;60449;61582
5;12063;76671;78348
5;12064;96023;96099
5;12065;98878;101306
5;12066;65088;66944
5;12067;94816;95912
5;12068;53804;54223
5;12069;100834;102643
5;12070;43418;44922
5;12071;68189;68707
5;12072;80377;81525
5;12073;69263;70063
5;13001;25651;27630
5;13002;33396;34792
5;13003;97706;101582
5;13004;46418;50238
5;13005;28511;30197
5;13006;22282;23109
5;13051;60251;59661
5;13052;43255;43501
5;13053;52605;53099
5;13054;64493;63994
5;13055;41682;41818
5;13056;33358;34137
5;13057;55877;56300
5;13058;60670;59643
5;13059;54871;55418
5;13060;51312;51363
5;13061;35247;36047
5;13062;38632;38520
5;14161;117937;128650
5;14166;32891;36001
5;14167;46868;50964
5;14171;40611;42796
5;14173;64937;69602
5;14177;71223;73731
5;14178;92314;99004
5;14181;44141;45298
5;14182;64160;67066
5;14188;43761;45738
5;14191;63249;67631
5;14193;62251;66379
5;14262;241186;253995
5;14263;27416;30213
5;14264;20621;21986
5;14272;73769;76233
5;14280;73141;76913
5;14284;48032;48741
5;14285;56657;58011
5;14286;69762;73621
5;14287;68880;71166
5;14290;60476;61560
5;14292;74805;75298
5;14365;243125;259526
5;14374;60926;62266
5;14375;35473;37072
5;14379;72490;75404
5;14383;64663;66901
5;14389;47475;48748
5;14511;-;-
5;14521;-;-
5;14522;-;-
5;14523;-;-
5;14524;-;-
5;14612;-;-
5;14625;-;-
5;14626;-;-
5;14627;-;-
5;14628;-;-
5;14713;-;-
5;14729;-;-
5;14730;-;-
5;15001;-;-
5;15002;-;-
5;15003;-;-
5;15081;-;-
5;15082;-;-
5;15083;-;-
5;15084;-;-
5;15085;-;-
5;15086;-;-
5;15087;-;-
5;15088;-;-
5;15089;-;-
5;15090;-;-
5;15091;-;-
5;15101;37706;40654
5;15151;33957;35153
5;15153;31896;33558
5;15154;48478;51343
5;15159;31994;33570
5;15171;59949;62518
5;15202;112295;124903
5;15256;65029;68621
5;15260;49301;50890
5;15261;64531;67042
5;15265;38163;38358
5;15266;31141;32288
5;15268;36303;37774
5;15303;110375;118751
5;15352;46564;48761
5;15355;37462;37951
5;15357;37071;38820
5;15358;47886;49273
5;15362;57109;57558
5;15363;65032;66235
5;15364;35657;37586
5;15367;35323;36846
5;15369;44646;47355
5;15370;47852;48188
5;16051;98097;104747
5;16052;50207;53741
5;16053;50427;52105
5;16054;21024;21665
